,Date,Rainfall_Terni,Flow_Rate_Lupa
1623,2013-06-12,1.208,-89.79
1624,2013-06-13,1.208,-89.8
1625,2013-06-14,1.208,-89.81
1626,2013-06-15,1.208,-89.82
1627,2013-06-16,1.208,-89.83
1628,2013-06-17,1.208,-89.84
1629,2013-06-18,1.208,-89.85
1630,2013-06-19,1.208,-89.86
1631,2013-06-20,1.208,-89.87
1632,2013-06-21,1.208,-89.88
1633,2013-06-22,1.208,-89.89
1634,2013-06-23,1.208,-89.9
1635,2013-06-24,1.208,-89.91
1636,2013-06-25,1.208,-89.92
1637,2013-06-26,1.208,-89.93
1638,2013-06-27,1.208,-89.94
1639,2013-06-28,1.208,-89.95
1640,2013-06-29,1.208,-89.96
1641,2013-06-30,1.208,-89.97
1642,2013-07-01,2.043,-89.98
1643,2013-07-02,2.043,-89.99
1644,2013-07-03,2.043,-90.0
1645,2013-07-04,2.043,-90.01
1646,2013-07-05,2.043,-90.02
1647,2013-07-06,2.043,-90.03
1648,2013-07-07,2.043,-90.04
1649,2013-07-08,2.043,-90.05
1650,2013-07-09,2.043,-90.06
1651,2013-07-10,2.043,-90.07
1652,2013-07-11,2.043,-90.08
1653,2013-07-12,2.043,-90.09
1654,2013-07-13,2.043,-90.1
1655,2013-07-14,2.043,-90.11
1656,2013-07-15,2.043,-90.12
1657,2013-07-16,2.043,-90.13
1658,2013-07-17,2.043,-90.14
1659,2013-07-18,2.043,-90.15
1660,2013-07-19,2.043,-90.16
1661,2013-07-20,2.043,-90.17
1662,2013-07-21,2.043,-90.18
1663,2013-07-22,2.043,-90.19
1664,2013-07-23,2.043,-90.2
1665,2013-07-24,2.043,-90.21
1666,2013-07-25,2.043,-90.22
1667,2013-07-26,2.043,-90.23
1668,2013-07-27,2.043,-90.24
1669,2013-07-28,2.043,-90.25
1670,2013-07-29,2.043,-90.26
1671,2013-07-30,2.043,-90.27
1672,2013-07-31,2.043,-90.28
1673,2013-08-01,1.489,-90.29
1674,2013-08-02,1.489,-90.3
1675,2013-08-03,1.489,-90.31
1676,2013-08-04,1.489,-90.32
1677,2013-08-05,1.489,-90.33
1678,2013-08-06,1.489,-90.34
1679,2013-08-07,1.489,-90.35
1680,2013-08-08,1.489,-90.36
1681,2013-08-09,1.489,-90.37
1682,2013-08-10,1.489,-90.38
1683,2013-08-11,1.489,-90.39
1684,2013-08-12,1.489,-90.4
1685,2013-08-13,1.489,-90.41
1686,2013-08-14,1.489,-90.42
1687,2013-08-15,1.489,-90.43
1688,2013-08-16,1.489,-90.44
1689,2013-08-17,1.489,-90.45
1690,2013-08-18,1.489,-90.46
1691,2013-08-19,1.489,-90.47
1692,2013-08-20,1.489,-90.48
1693,2013-08-21,1.489,-90.49
1694,2013-08-22,1.489,-90.5
1695,2013-08-23,1.489,-90.51
1696,2013-08-24,1.489,-90.52
1697,2013-08-25,1.489,-90.53
1698,2013-08-26,1.489,-90.54
1699,2013-08-27,1.489,
1700,2013-08-28,1.489,
1701,2013-08-29,1.489,-90.57
1702,2013-08-30,1.489,-90.58
1703,2013-08-31,1.489,-90.59
1704,2013-09-01,1.935,-90.6
1705,2013-09-02,1.935,-90.61
1706,2013-09-03,1.935,-90.62
1707,2013-09-04,1.935,-90.63
1708,2013-09-05,1.935,-90.64
1709,2013-09-06,1.935,-90.65
1710,2013-09-07,1.935,-90.66
1711,2013-09-08,1.935,-90.67
1712,2013-09-09,1.935,-90.68
1713,2013-09-10,1.935,-90.69
1714,2013-09-11,1.935,-90.7
1715,2013-09-12,1.935,-90.71
1716,2013-09-13,1.935,-90.72
1717,2013-09-14,1.935,-90.73
1718,2013-09-15,1.935,-90.74
1719,2013-09-16,1.935,-90.75
1720,2013-09-17,1.935,-90.76
1721,2013-09-18,1.935,-90.77
1722,2013-09-19,1.935,-90.78
1723,2013-09-20,1.935,-90.79
1724,2013-09-21,1.935,-90.8
1725,2013-09-22,1.935,-90.81
1726,2013-09-23,1.935,-90.82
1727,2013-09-24,1.935,-90.83
1728,2013-09-25,1.935,-90.84
1729,2013-09-26,1.935,-90.85
1730,2013-09-27,1.935,-90.86
1731,2013-09-28,1.935,-90.87
1732,2013-09-29,1.935,-90.88
1733,2013-09-30,1.935,-90.89
1734,2013-10-01,3.523,-90.9
1735,2013-10-02,3.523,-90.91
1736,2013-10-03,3.523,-90.92
1737,2013-10-04,3.523,-90.93
1738,2013-10-05,3.523,-90.94
1739,2013-10-06,3.523,-90.95
1740,2013-10-07,3.523,-90.96
1741,2013-10-08,3.523,-90.97
1742,2013-10-09,3.523,-90.98
1743,2013-10-10,3.523,-90.99
1744,2013-10-11,3.523,-91.0
1745,2013-10-12,3.523,-91.01
1746,2013-10-13,3.523,-91.02
1747,2013-10-14,3.523,-91.03
1748,2013-10-15,3.523,-91.04
1749,2013-10-16,3.523,-91.07
1750,2013-10-17,3.523,-91.08
1751,2013-10-18,3.523,
1752,2013-10-19,3.523,
1753,2013-10-20,3.523,-91.09
1754,2013-10-21,3.523,-91.1
1755,2013-10-22,3.523,-91.11
1756,2013-10-23,3.523,-91.12
1757,2013-10-24,3.523,-91.13
1758,2013-10-25,3.523,-91.14
1759,2013-10-26,3.523,-91.15
1760,2013-10-27,3.523,-91.16
1761,2013-10-28,3.523,-91.17
1762,2013-10-29,3.523,-91.18
1763,2013-10-30,3.523,-91.19
1764,2013-10-31,3.523,-91.2
1765,2013-11-01,5.484,-91.21
1766,2013-11-02,5.484,-91.22
1767,2013-11-03,5.484,-91.23
1768,2013-11-04,5.484,-91.24
1769,2013-11-05,5.484,-91.25
1770,2013-11-06,5.484,-91.26
1771,2013-11-07,5.484,-91.27
1772,2013-11-08,5.484,-91.28
1773,2013-11-09,5.484,-91.29
1774,2013-11-10,5.484,-91.3
1775,2013-11-11,5.484,-91.31
1776,2013-11-12,5.484,-91.32
1777,2013-11-13,5.484,-91.33
1778,2013-11-14,5.484,-91.34
1779,2013-11-15,5.484,-91.35
1780,2013-11-16,5.484,-91.36
1781,2013-11-17,5.484,-91.37
1782,2013-11-18,5.484,-91.38
1783,2013-11-19,5.484,-91.39
1784,2013-11-20,5.484,-91.4
1785,2013-11-21,5.484,-91.41
1786,2013-11-22,5.484,-91.42
1787,2013-11-23,5.484,-91.43
1788,2013-11-24,5.484,-91.44
1789,2013-11-25,5.484,-91.45
1790,2013-11-26,5.484,-91.46
1791,2013-11-27,5.484,-91.47
1792,2013-11-28,5.484,-91.48
1793,2013-11-29,5.484,-91.49
1794,2013-11-30,5.484,-91.5
1795,2013-12-01,1.368,-91.51
1796,2013-12-02,1.368,-91.52
1797,2013-12-03,1.368,-91.53
1798,2013-12-04,1.368,-91.54
1799,2013-12-05,1.368,-91.57
1800,2013-12-06,1.368,-91.58
1801,2013-12-07,1.368,-91.59
1802,2013-12-08,1.368,-91.6
1803,2013-12-09,1.368,
1804,2013-12-10,1.368,
1805,2013-12-11,1.368,-91.61
1806,2013-12-12,1.368,-91.62
1807,2013-12-13,1.368,-91.63
1808,2013-12-14,1.368,-91.64
1809,2013-12-15,1.368,-91.65
1810,2013-12-16,1.368,-91.66
1811,2013-12-17,1.368,-91.67
1812,2013-12-18,1.368,-91.68
1813,2013-12-19,1.368,-91.69
1814,2013-12-20,1.368,-91.7
1815,2013-12-21,1.368,-91.71
1816,2013-12-22,1.368,-91.72
1817,2013-12-23,1.368,-91.73
1818,2013-12-24,1.368,-91.74
1819,2013-12-25,1.368,-91.75
1820,2013-12-26,1.368,-91.76
1821,2013-12-27,1.368,-91.77
1822,2013-12-28,1.368,-91.78
1823,2013-12-29,1.368,-91.79
1824,2013-12-30,1.368,-91.8
1825,2013-12-31,1.368,-91.81
1826,2014-01-01,4.748,-91.82
1827,2014-01-02,4.748,-91.83
1828,2014-01-03,4.748,-91.84
1829,2014-01-04,4.748,-91.85
1830,2014-01-05,4.748,-91.86
1831,2014-01-06,4.748,-91.87
1832,2014-01-07,4.748,-91.88
1833,2014-01-08,4.748,-91.89
1834,2014-01-09,4.748,-91.9
1835,2014-01-10,4.748,-91.91
1836,2014-01-11,4.748,-91.92
1837,2014-01-12,4.748,-91.93
1838,2014-01-13,4.748,-91.94
1839,2014-01-14,4.748,-91.95
1840,2014-01-15,4.748,-91.96
1841,2014-01-16,4.748,-91.97
1842,2014-01-17,4.748,-91.98
1843,2014-01-18,4.748,-91.99
1844,2014-01-19,4.748,-92.0
1845,2014-01-20,4.748,-92.01
1846,2014-01-21,4.748,-92.02
1847,2014-01-22,4.748,-92.03
1848,2014-01-23,4.748,-92.04
1849,2014-01-24,4.748,-92.07
1850,2014-01-25,4.748,-92.08
1851,2014-01-26,4.748,-92.09
1852,2014-01-27,4.748,-92.1
1853,2014-01-28,4.748,-92.11
1854,2014-01-29,4.748,-92.12
1855,2014-01-30,4.748,
1856,2014-01-31,4.748,
1857,2014-02-01,4.069,-92.13
1858,2014-02-02,4.069,-92.14
1859,2014-02-03,4.069,-92.15
1860,2014-02-04,4.069,-92.16
1861,2014-02-05,4.069,-92.17
1862,2014-02-06,4.069,-92.18
1863,2014-02-07,4.069,-92.19
1864,2014-02-08,4.069,-92.2
1865,2014-02-09,4.069,-92.21
1866,2014-02-10,4.069,-92.22
1867,2014-02-11,4.069,-92.23
1868,2014-02-12,4.069,-92.24
1869,2014-02-13,4.069,-92.25
1870,2014-02-14,4.069,-92.26
1871,2014-02-15,4.069,-92.27
1872,2014-02-16,4.069,-92.28
1873,2014-02-17,4.069,-92.29
1874,2014-02-18,4.069,-92.3
1875,2014-02-19,4.069,-92.31
1876,2014-02-20,4.069,-92.32
1877,2014-02-21,4.069,-92.33
1878,2014-02-22,4.069,-92.34
1879,2014-02-23,4.069,-92.35
1880,2014-02-24,4.069,-92.36
1881,2014-02-25,4.069,-92.37
1882,2014-02-26,4.069,-92.38
1883,2014-02-27,4.069,-92.39
1884,2014-02-28,4.069,-92.4
1885,2014-03-01,2.729,-92.41
1886,2014-03-02,2.729,-92.42
1887,2014-03-03,2.729,-92.43
1888,2014-03-04,2.729,-92.44
1889,2014-03-05,2.729,-92.45
1890,2014-03-06,2.729,-92.46
1891,2014-03-07,2.729,-92.47
1892,2014-03-08,2.729,-92.48
1893,2014-03-09,2.729,-92.49
1894,2014-03-10,2.729,-92.5
1895,2014-03-11,2.729,-92.51
1896,2014-03-12,2.729,-92.52
1897,2014-03-13,2.729,-92.53
1898,2014-03-14,2.729,-92.54
1899,2014-03-15,2.729,-92.57
1900,2014-03-16,2.729,-92.58
1901,2014-03-17,2.729,-92.59
1902,2014-03-18,2.729,-92.6
1903,2014-03-19,2.729,-92.61
1904,2014-03-20,2.729,-92.62
1905,2014-03-21,2.729,-92.63
1906,2014-03-22,2.729,-92.64
1907,2014-03-23,2.729,
1908,2014-03-24,2.729,
1909,2014-03-25,2.729,-92.65
1910,2014-03-26,2.729,-92.66
1911,2014-03-27,2.729,-92.67
1912,2014-03-28,2.729,-92.68
1913,2014-03-29,2.729,-92.69
1914,2014-03-30,2.729,-92.7
1915,2014-03-31,2.729,-92.71
1916,2014-04-01,2.142,-92.72
1917,2014-04-02,2.142,-92.73
1918,2014-04-03,2.142,-92.74
1919,2014-04-04,2.142,-92.75
1920,2014-04-05,2.142,-92.76
1921,2014-04-06,2.142,-92.77
1922,2014-04-07,2.142,-92.78
1923,2014-04-08,2.142,-92.79
1924,2014-04-09,2.142,-92.8
1925,2014-04-10,2.142,-92.81
1926,2014-04-11,2.142,-92.82
1927,2014-04-12,2.142,-92.83
1928,2014-04-13,2.142,-92.84
1929,2014-04-14,2.142,-92.85
1930,2014-04-15,2.142,-92.86
1931,2014-04-16,2.142,-92.87
1932,2014-04-17,2.142,-92.88
1933,2014-04-18,2.142,-92.89
1934,2014-04-19,2.142,-92.9
1935,2014-04-20,2.142,-92.91
1936,2014-04-21,2.142,-92.92
1937,2014-04-22,2.142,-92.93
1938,2014-04-23,2.142,-92.94
1939,2014-04-24,2.142,-92.95
1940,2014-04-25,2.142,-92.96
1941,2014-04-26,2.142,-92.97
1942,2014-04-27,2.142,-92.98
1943,2014-04-28,2.142,-92.99
1944,2014-04-29,2.142,-93.0
1945,2014-04-30,2.142,-93.01
1946,2014-05-01,2.166,-93.02
1947,2014-05-02,2.166,-93.03
1948,2014-05-03,2.166,-93.04
1949,2014-05-04,2.166,-93.07
1950,2014-05-05,2.166,-93.08
1951,2014-05-06,2.166,-93.09
1952,2014-05-07,2.166,-93.1
1953,2014-05-08,2.166,-93.11
1954,2014-05-09,2.166,-93.12
1955,2014-05-10,2.166,-93.13
1956,2014-05-11,2.166,-93.14
1957,2014-05-12,2.166,-93.15
1958,2014-05-13,2.166,-93.16
1959,2014-05-14,2.166,
1960,2014-05-15,2.166,
1961,2014-05-16,2.166,-93.17
1962,2014-05-17,2.166,-93.18
1963,2014-05-18,2.166,-93.19
1964,2014-05-19,2.166,-93.2
1965,2014-05-20,2.166,-93.21
1966,2014-05-21,2.166,-93.22
1967,2014-05-22,2.166,-93.23
1968,2014-05-23,2.166,-93.24
1969,2014-05-24,2.166,-93.25
1970,2014-05-25,2.166,-93.26
1971,2014-05-26,2.166,-93.27
1972,2014-05-27,2.166,-93.28
1973,2014-05-28,2.166,-93.29
1974,2014-05-29,2.166,-93.3
1975,2014-05-30,2.166,-93.31
1976,2014-05-31,2.166,-93.32
1977,2014-06-01,3.634,-93.33
1978,2014-06-02,3.634,-93.34
1979,2014-06-03,3.634,-93.35
1980,2014-06-04,3.634,-93.36
1981,2014-06-05,3.634,-93.37
1982,2014-06-06,3.634,-93.38
1983,2014-06-07,3.634,-93.39
1984,2014-06-08,3.634,-93.4
1985,2014-06-09,3.634,-93.41
1986,2014-06-10,3.634,-93.42
1987,2014-06-11,3.634,-93.43
1988,2014-06-12,3.634,-93.44
1989,2014-06-13,3.634,-93.45
1990,2014-06-14,3.634,-93.46
1991,2014-06-15,3.634,-93.47
1992,2014-06-16,3.634,-93.48
1993,2014-06-17,3.634,-93.49
1994,2014-06-18,3.634,-93.5
1995,2014-06-19,3.634,-93.51
1996,2014-06-20,3.634,-93.52
1997,2014-06-21,3.634,-93.53
1998,2014-06-22,3.634,-93.54
1999,2014-06-23,3.634,-93.57
2000,2014-06-24,3.634,-93.58
2001,2014-06-25,3.634,-93.59
2002,2014-06-26,3.634,-93.6
2003,2014-06-27,3.634,-93.61
2004,2014-06-28,3.634,-93.62
2005,2014-06-29,3.634,-93.63
2006,2014-06-30,3.634,-93.64
2007,2014-07-01,2.131,-93.65
2008,2014-07-02,2.131,-93.66
2009,2014-07-03,2.131,-93.67
2010,2014-07-04,2.131,-93.68
2011,2014-07-05,2.131,
2012,2014-07-06,2.131,
2013,2014-07-07,2.131,-93.69
2014,2014-07-08,2.131,-93.7
2015,2014-07-09,2.131,-93.71
2016,2014-07-10,2.131,-93.72
2017,2014-07-11,2.131,-93.73
2018,2014-07-12,2.131,-93.74
2019,2014-07-13,2.131,-93.75
2020,2014-07-14,2.131,-93.76
2021,2014-07-15,2.131,-93.77
2022,2014-07-16,2.131,-93.78
2023,2014-07-17,2.131,-93.79
2024,2014-07-18,2.131,-93.8
2025,2014-07-19,2.131,-93.81
2026,2014-07-20,2.131,-93.82
2027,2014-07-21,2.131,-93.83
2028,2014-07-22,2.131,-93.84
2029,2014-07-23,2.131,-93.85
2030,2014-07-24,2.131,-93.86
2031,2014-07-25,2.131,-93.87
2032,2014-07-26,2.131,-93.88
2033,2014-07-27,2.131,-93.89
2034,2014-07-28,2.131,-93.9
2035,2014-07-29,2.131,-93.91
2036,2014-07-30,2.131,-93.92
2037,2014-07-31,2.131,-93.93
2038,2014-08-01,0.933,-93.94
2039,2014-08-02,0.933,-93.95
2040,2014-08-03,0.933,-93.96
2041,2014-08-04,0.933,-93.97
2042,2014-08-05,0.933,-93.98
2043,2014-08-06,0.933,-93.99
2044,2014-08-07,0.933,-94.0
2045,2014-08-08,0.933,-94.01
2046,2014-08-09,0.933,-94.02
2047,2014-08-10,0.933,-94.03
2048,2014-08-11,0.933,-94.04
2049,2014-08-12,0.933,-94.07
2050,2014-08-13,0.933,-94.08
2051,2014-08-14,0.933,-94.09
2052,2014-08-15,0.933,-94.1
2053,2014-08-16,0.933,-94.11
2054,2014-08-17,0.933,-94.12
2055,2014-08-18,0.933,-94.13
2056,2014-08-19,0.933,-94.14
2057,2014-08-20,0.933,-94.15
2058,2014-08-21,0.933,-94.16
2059,2014-08-22,0.933,-94.17
2060,2014-08-23,0.933,-94.18
2061,2014-08-24,0.933,-94.19
2062,2014-08-25,0.933,-94.2
2063,2014-08-26,0.933,
2064,2014-08-27,0.933,
2065,2014-08-28,0.933,-94.21
2066,2014-08-29,0.933,-94.22
2067,2014-08-30,0.933,-94.23
2068,2014-08-31,0.933,-94.24
2069,2014-09-01,2.427,-94.25
2070,2014-09-02,2.427,-94.26
2071,2014-09-03,2.427,-94.27
2072,2014-09-04,2.427,-94.28
2073,2014-09-05,2.427,-94.29
2074,2014-09-06,2.427,-94.3
2075,2014-09-07,2.427,-94.31
2076,2014-09-08,2.427,-94.32
2077,2014-09-09,2.427,-94.33
2078,2014-09-10,2.427,-94.34
2079,2014-09-11,2.427,-94.35
2080,2014-09-12,2.427,-94.36
2081,2014-09-13,2.427,-94.37
2082,2014-09-14,2.427,-94.38
2083,2014-09-15,2.427,-94.39
2084,2014-09-16,2.427,-94.4
2085,2014-09-17,2.427,-94.41
2086,2014-09-18,2.427,-94.42
2087,2014-09-19,2.427,-94.43
2088,2014-09-20,2.427,-94.44
2089,2014-09-21,2.427,-94.45
2090,2014-09-22,2.427,-94.46
2091,2014-09-23,2.427,-94.47
2092,2014-09-24,2.427,-94.48
2093,2014-09-25,2.427,-94.49
2094,2014-09-26,2.427,-94.5
2095,2014-09-27,2.427,-94.51
2096,2014-09-28,2.427,-94.52
2097,2014-09-29,2.427,-94.53
2098,2014-09-30,2.427,-94.54
2099,2014-10-01,2.919,-94.57
2100,2014-10-02,2.919,-94.58
2101,2014-10-03,2.919,-94.59
2102,2014-10-04,2.919,-94.6
2103,2014-10-05,2.919,-94.61
2104,2014-10-06,2.919,-94.62
2105,2014-10-07,2.919,-94.63
2106,2014-10-08,2.919,-94.64
2107,2014-10-09,2.919,-94.65
2108,2014-10-10,2.919,-94.66
2109,2014-10-11,2.919,-94.67
2110,2014-10-12,2.919,-94.68
2111,2014-10-13,2.919,-94.69
2112,2014-10-14,2.919,-94.7
2113,2014-10-15,2.919,-94.71
2114,2014-10-16,2.919,-94.72
2115,2014-10-17,2.919,
2116,2014-10-18,2.919,
2117,2014-10-19,2.919,-94.73
2118,2014-10-20,2.919,-94.74
2119,2014-10-21,2.919,-94.75
2120,2014-10-22,2.919,-94.76
2121,2014-10-23,2.919,-94.77
2122,2014-10-24,2.919,-94.78
2123,2014-10-25,2.919,-94.79
2124,2014-10-26,2.919,-94.8
2125,2014-10-27,2.919,-94.81
2126,2014-10-28,2.919,-94.82
2127,2014-10-29,2.919,-94.83
2128,2014-10-30,2.919,-94.84
2129,2014-10-31,2.919,-94.85
2130,2014-11-01,,-94.86
2131,2014-11-02,,-94.87
2132,2014-11-03,,-94.88
2133,2014-11-04,,-94.89
2134,2014-11-05,,-94.9
2135,2014-11-06,,-94.91
2136,2014-11-07,,-94.92
2137,2014-11-08,,-94.93
2138,2014-11-09,,-94.94
2139,2014-11-10,,-94.95
2140,2014-11-11,,-94.96
2141,2014-11-12,,-94.97
2142,2014-11-13,,-94.98
2143,2014-11-14,,-94.99
2144,2014-11-15,,-95.0
2145,2014-11-16,,-95.01
2146,2014-11-17,,-95.02
2147,2014-11-18,,-95.03
2148,2014-11-19,,-95.04
2149,2014-11-20,,-95.07
2150,2014-11-21,,-95.08
2151,2014-11-22,,-95.09
2152,2014-11-23,,-95.1
2153,2014-11-24,,-95.11
2154,2014-11-25,,-95.12
2155,2014-11-26,,-95.13
2156,2014-11-27,,-95.14
2157,2014-11-28,,-95.15
2158,2014-11-29,,-95.16
2159,2014-11-30,,-95.17
2160,2014-12-01,2.849,-95.18
2161,2014-12-02,2.849,-95.19
2162,2014-12-03,2.849,-95.2
2163,2014-12-04,2.849,-95.21
2164,2014-12-05,2.849,-95.22
2165,2014-12-06,2.849,-95.23
2166,2014-12-07,2.849,-95.24
2167,2014-12-08,2.849,
2168,2014-12-09,2.849,
2169,2014-12-10,2.849,-95.25
2170,2014-12-11,2.849,-95.26
2171,2014-12-12,2.849,-95.27
2172,2014-12-13,2.849,-95.28
2173,2014-12-14,2.849,-95.29
2174,2014-12-15,2.849,-95.3
2175,2014-12-16,2.849,-95.31
2176,2014-12-17,2.849,-95.32
2177,2014-12-18,2.849,-95.33
2178,2014-12-19,2.849,-95.34
2179,2014-12-20,2.849,-95.35
2180,2014-12-21,2.849,-95.36
2181,2014-12-22,2.849,-95.37
2182,2014-12-23,2.849,-95.38
2183,2014-12-24,2.849,-95.39
2184,2014-12-25,2.849,-95.4
2185,2014-12-26,2.849,-95.41
2186,2014-12-27,2.849,-95.42
2187,2014-12-28,2.849,-95.43
2188,2014-12-29,2.849,-95.44
2189,2014-12-30,2.849,-95.45
2190,2014-12-31,2.849,-95.46
2191,2015-01-01,1.78,-95.47
2192,2015-01-02,1.78,-95.48
2193,2015-01-03,1.78,-95.49
2194,2015-01-04,1.78,-95.5
2195,2015-01-05,1.78,-95.51
2196,2015-01-06,1.78,-95.52
2197,2015-01-07,1.78,-95.53
2198,2015-01-08,1.78,-95.54
2199,2015-01-09,1.78,-95.57
2200,2015-01-10,1.78,-95.58
2201,2015-01-11,1.78,-95.59
2202,2015-01-12,1.78,-95.6
2203,2015-01-13,1.78,-95.61
2204,2015-01-14,1.78,-95.62
2205,2015-01-15,1.78,-95.63
2206,2015-01-16,1.78,-95.64
2207,2015-01-17,1.78,-95.65
2208,2015-01-18,1.78,-95.66
2209,2015-01-19,1.78,-95.67
2210,2015-01-20,1.78,-95.68
2211,2015-01-21,1.78,-95.69
2212,2015-01-22,1.78,-95.7
2213,2015-01-23,1.78,-95.71
2214,2015-01-24,1.78,-95.72
2215,2015-01-25,1.78,-95.73
2216,2015-01-26,1.78,-95.74
2217,2015-01-27,1.78,-95.75
2218,2015-01-28,1.78,-95.76
2219,2015-01-29,1.78,
2220,2015-01-30,1.78,
2221,2015-01-31,1.78,-95.77
2222,2015-02-01,3.778,-95.78
2223,2015-02-02,3.778,-95.79
2224,2015-02-03,3.778,-95.8
2225,2015-02-04,3.778,-95.81
2226,2015-02-05,3.778,-95.82
2227,2015-02-06,3.778,-95.83
2228,2015-02-07,3.778,-95.84
2229,2015-02-08,3.778,-95.85
2230,2015-02-09,3.778,-95.86
2231,2015-02-10,3.778,-95.87
2232,2015-02-11,3.778,-95.88
2233,2015-02-12,3.778,-95.89
2234,2015-02-13,3.778,-95.9
2235,2015-02-14,3.778,-95.91
2236,2015-02-15,3.778,-95.92
2237,2015-02-16,3.778,-95.93
2238,2015-02-17,3.778,-95.94
2239,2015-02-18,3.778,-95.95
2240,2015-02-19,3.778,-95.96
2241,2015-02-20,3.778,-95.97
2242,2015-02-21,3.778,-95.98
2243,2015-02-22,3.778,-95.99
2244,2015-02-23,3.778,-96.0
2245,2015-02-24,3.778,-96.01
2246,2015-02-25,3.778,-96.02
2247,2015-02-26,3.778,-96.03
2248,2015-02-27,3.778,-96.04
2249,2015-02-28,3.778,-96.07
2250,2015-03-01,4.346,-96.08
2251,2015-03-02,4.346,-96.09
2252,2015-03-03,4.346,-96.1
2253,2015-03-04,4.346,-96.11
2254,2015-03-05,4.346,-96.12
2255,2015-03-06,4.346,-96.13
2256,2015-03-07,4.346,-96.14
2257,2015-03-08,4.346,-96.15
2258,2015-03-09,4.346,-96.16
2259,2015-03-10,4.346,-96.17
2260,2015-03-11,4.346,-96.18
2261,2015-03-12,4.346,-96.19
2262,2015-03-13,4.346,-96.2
2263,2015-03-14,4.346,-96.21
2264,2015-03-15,4.346,-96.22
2265,2015-03-16,4.346,-96.23
2266,2015-03-17,4.346,-96.24
2267,2015-03-18,4.346,-96.25
2268,2015-03-19,4.346,-96.26
2269,2015-03-20,4.346,-96.27
2270,2015-03-21,4.346,-96.28
2271,2015-03-22,4.346,
2272,2015-03-23,4.346,
2273,2015-03-24,4.346,-96.29
2274,2015-03-25,4.346,-96.3
2275,2015-03-26,4.346,-96.31
2276,2015-03-27,4.346,-96.32
2277,2015-03-28,4.346,-96.33
2278,2015-03-29,4.346,-96.34
2279,2015-03-30,4.346,-96.35
2280,2015-03-31,4.346,-96.36
2281,2015-04-01,1.954,-96.37
2282,2015-04-02,1.954,-96.38
2283,2015-04-03,1.954,-96.39
2284,2015-04-04,1.954,-96.4
2285,2015-04-05,1.954,-96.41
2286,2015-04-06,1.954,-96.42
2287,2015-04-07,1.954,-96.43
2288,2015-04-08,1.954,-96.44
2289,2015-04-09,1.954,-96.45
2290,2015-04-10,1.954,-96.46
2291,2015-04-11,1.954,-96.47
2292,2015-04-12,1.954,-96.48
2293,2015-04-13,1.954,-96.49
2294,2015-04-14,1.954,-96.5
2295,2015-04-15,1.954,-96.51
2296,2015-04-16,1.954,-96.52
2297,2015-04-17,1.954,-96.53
2298,2015-04-18,1.954,-96.54
2299,2015-04-19,1.954,-96.57
2300,2015-04-20,1.954,-96.58
2301,2015-04-21,1.954,-96.59
2302,2015-04-22,1.954,-96.6
2303,2015-04-23,1.954,-96.61
2304,2015-04-24,1.954,-96.62
2305,2015-04-25,1.954,-96.63
2306,2015-04-26,1.954,-96.64
2307,2015-04-27,1.954,-96.65
2308,2015-04-28,1.954,-96.66
2309,2015-04-29,1.954,-96.67
2310,2015-04-30,1.954,-96.68
2311,2015-05-01,1.639,-96.69
2312,2015-05-02,1.639,-96.7
2313,2015-05-03,1.639,-96.71
2314,2015-05-04,1.639,-96.72
2315,2015-05-05,1.639,-96.73
2316,2015-05-06,1.639,-96.74
2317,2015-05-07,1.639,-96.75
2318,2015-05-08,1.639,-96.76
2319,2015-05-09,1.639,-96.77
2320,2015-05-10,1.639,-96.78
2321,2015-05-11,1.639,-96.79
2322,2015-05-12,1.639,-96.8
2323,2015-05-13,1.639,
2324,2015-05-14,1.639,
2325,2015-05-15,1.639,-96.81
2326,2015-05-16,1.639,-96.82
2327,2015-05-17,1.639,-96.83
2328,2015-05-18,1.639,-96.84
2329,2015-05-19,1.639,-96.85
2330,2015-05-20,1.639,-96.86
2331,2015-05-21,1.639,-96.87
2332,2015-05-22,1.639,-96.88
2333,2015-05-23,1.639,-96.89
2334,2015-05-24,1.639,-96.9
2335,2015-05-25,1.639,-96.91
2336,2015-05-26,1.639,-96.92
2337,2015-05-27,1.639,-96.93
2338,2015-05-28,1.639,-96.94
2339,2015-05-29,1.639,-96.95
2340,2015-05-30,1.639,-96.96
2341,2015-05-31,1.639,-96.97
2342,2015-06-01,1.915,-96.98
2343,2015-06-02,1.915,-96.99
2344,2015-06-03,1.915,-97.0
2345,2015-06-04,1.915,-97.01
2346,2015-06-05,1.915,-97.02
2347,2015-06-06,1.915,-97.03
2348,2015-06-07,1.915,-97.04
2349,2015-06-08,1.915,-97.07
2350,2015-06-09,1.915,-97.08
2351,2015-06-10,1.915,-97.09
2352,2015-06-11,1.915,-97.1
2353,2015-06-12,1.915,-97.11
2354,2015-06-13,1.915,-97.12
2355,2015-06-14,1.915,-97.13
2356,2015-06-15,1.915,-97.14
2357,2015-06-16,1.915,-97.15
2358,2015-06-17,1.915,-97.16
2359,2015-06-18,1.915,-97.17
2360,2015-06-19,1.915,-97.18
2361,2015-06-20,1.915,-97.19
2362,2015-06-21,1.915,-97.2
2363,2015-06-22,1.915,-97.21
2364,2015-06-23,1.915,-97.22
2365,2015-06-24,1.915,-97.23
2366,2015-06-25,1.915,-97.24
2367,2015-06-26,1.915,-97.25
